permid,ticker,cik,filing_date,n_words,ai_hits,ai_per_10k,ai_per_10k_risk,ai_per_10k_nonrisk
4295908565,CATO,18255,2022-03-23,31104,0,0.0,0.0,0.0
4295908573,CMCSA,1166691,2022-02-02,64749,0,0.0,0.0,0.0
4295908588,FCX,831259,2022-02-15,113517,0,0.0,0.0,0.0
4295908598,IMKTA,50493,2022-11-23,28805,0,0.0,0.0,0.0
4295908608,TILE,715787,2022-03-02,55090,0,0.0,0.0,0.0
4295908613,GEF,43920,2021-12-16,56085,0,0.0,0.0,0.0
4295908614,HUBB,48898,2022-02-11,57496,0,0.0,0.0,0.0
4295908623,KELYA,55135,2022-02-17,54086,2,0.37,2.901,0.0
4295908631,MERC,1333274,2022-02-17,62305,0,0.0,0.0,0.0
4295908636,MEI,65270,2022-06-23,40765,0,0.0,0.0,0.0
4295908668,SBCF,730708,2022-02-28,75857,0,0.0,0.0,0.0
4295908669,RBCAA,921557,2022-03-01,139318,0,0.0,0.0,0.0
4295908670,SENEA,88948,2022-06-10,12449,0,0.0,0.0,0.0
4295908678,AOS,91142,2022-02-11,35558,0,0.0,0.0,0.0
4295908679,SFNC,90498,2022-02-25,85628,0,0.0,0.0,0.0
4295908680,SJM,91419,2022-06-16,55784,0,0.0,0.0,0.0
4295908720,A,1090872,2021-12-17,75755.0,3.0,0.396,0.0,0.396
4295908721,VLGEA,103595,2022-10-13,26781.0,0.0,0.0,0.0,0.0
4295908756,ACCO,712034,2022-02-23,57159.0,0.0,0.0,0.0,0.0
4295908983,CRI,1060822,2022-02-25,54874.0,0.0,0.0,0.0,0.0
4295908984,GRBK,1373670,2022-03-01,47978.0,0.0,0.0,0.0,0.0
4295908994,TIPT,1393726,2022-03-14,91891.0,4.0,0.435,0.0,0.435
4295909008,KRO,1257640,2022-03-09,46577.0,0.0,0.0,0.0,0.0
4295909016,DEI,1364250,2022-02-18,50189.0,0.0,0.0,0.0,0.0
4295909064,DLR,1297996,2022-02-25,101939.0,1.0,0.098,0.0,0.098
4295909482,CYH,1108109,2022-02-17,100827.0,0.0,0.0,0.0,0.0
4295909989,CODI,1345126,2022-02-24,119101.0,0.0,0.0,0.0,0.0
4295910005,FSLR,1274494,2022-03-01,69657.0,0.0,0.0,0.0,0.0
4295910029,SGI,1206264,2022-02-22,54148.0,0.0,0.0,0.0,0.0
4295910031,BWEN,1120370,2022-03-02,40047.0,0.0,0.0,0.0,0.0
4295910043,GPK,1408075,2022-02-22,54148.0,0.0,0.0,0.0,0.0
4295910233,HBIA,732417,2022-03-04,65988.0,0.0,0.0,0.0,0.0
4295910573,TSSI,1320760,2022-03-30,35378.0,0.0,0.0,0.0,0.0
4295910595,MYRG,700923,2022-02-23,53696.0,0.0,0.0,0.0,0.0
4295911046,ARCC,1287750,2022-02-09,140214.0,2.0,0.143,0.0,0.143
4295911047,MORN,1289419,2022-02-25,62109.0,12.0,1.932,0.0,1.932
4295911051,EBS,1367644,2022-02-25,75194.0,0.0,0.0,0.0,0.0
4295911053,SBH,1368458,2022-11-17,42694.0,0.0,0.0,0.0,0.0
4295911070,MPT,1287865,2022-03-01,78352.0,0.0,0.0,0.0,0.0
4295911073,MOH,1179929,2022-02-14,53073.0,0.0,0.0,,0.0
4295911568,SHO,1295810,2022-02-23,79850.0,0.0,0.0,0.0,0.0
4295911684,GLP,1323468,2022-02-28,120044.0,0.0,0.0,0.0,0.0
4295911705,TRS,842633,2022-03-01,53649.0,0.0,0.0,0.0,0.0
4295911953,AB,825313,2022-02-11,92930.0,1.0,0.108,0.0,0.108
4295911957,AN,350698,2022-02-17,55789.0,0.0,0.0,0.0,0.0
4295911958,DX,826675,2022-02-28,50008.0,0.0,0.0,0.0,0.0
4295911961,BXMT,1061630,2022-02-09,100391.0,0.0,0.0,0.0,0.0
4295911963,GS,886982,,,,,,
4295911970,EW,1099800,2022-02-14,50410.0,2.0,0.397,0.0,0.397
4295911971,NI,1111711,2022-02-23,79481.0,0.0,0.0,0.0,0.0
4295911976,VZ,732712,,,,,,
4295911983,EG,1095073,2022-02-28,78285.0,0.0,0.0,0.0,0.0
4295911984,VC,1111335,2022-02-17,46988.0,5.0,1.064,0.0,1.064
4295911990,ABEO,318306,2022-03-31,74353.0,0.0,0.0,0.0,0.0
4295911994,ATI,1018963,2022-02-25,74652.0,0.0,0.0,0.0,0.0
4295911995,LNT,352541,2022-02-18,76178.0,0.0,0.0,0.0,0.0
4295911999,DCH,1062231,2022-02-11,55705.0,0.0,0.0,0.0,0.0
4295912011,AWI,7431,2022-02-22,51433.0,0.0,0.0,0.0,0.0
4295912017,AVA,104918,2022-02-23,80426.0,0.0,0.0,0.0,0.0
4295912019,CAL,14707,2022-03-28,61291.0,0.0,0.0,0.0,0.0
4295912025,BRO,79282,2022-02-23,57855.0,0.0,0.0,0.0,0.0
4295912040,LUMN,18926,2022-02-24,80528.0,0.0,0.0,0.0,0.0
4295912043,CIZN,1075706,2022-03-11,17651.0,0.0,0.0,0.0,0.0
4295912046,CNX,1070412,2022-02-10,82488.0,0.0,0.0,0.0,0.0
4295912097,DVN,1090012,2022-02-16,56785.0,1.0,0.176,0.0,0.176
4295912103,EVI,65312,2022-09-13,40321.0,0.0,0.0,0.0,0.0
4295912109,NRP,1171486,2022-03-15,68815.0,0.0,0.0,0.0,0.0
4295912113,EOG,821189,2022-02-24,67179.0,0.0,0.0,0.0,0.0
4295912120,EPC,1096752,2022-11-16,52786.0,0.0,0.0,0.0,0.0
4295912121,XOM,34088,2022-02-23,62120.0,0.0,0.0,0.0,0.0
4295912125,ESE,866706,2022-11-29,37403.0,0.0,0.0,0.0,0.0
4295912126,FDX,1048911,2022-07-18,78583.0,2.0,0.255,0.0,0.255
4295912159,HST,1070750,2022-02-24,76202.0,0.0,0.0,0.0,0.0
4295912162,IDN,1040896,2022-03-24,25446.0,1.0,0.393,0.0,0.393
4295912168,JACK,807882,2022-11-22,51215.0,0.0,0.0,0.0,0.0
4295912169,JLL,1037976,2022-02-28,61654.0,8.0,1.298,0.0,1.298
4295912170,SAFE,1095651,2022-02-25,79514.0,0.0,0.0,0.0,0.0
4295912184,KFY,56679,2022-06-28,61924.0,8.0,1.292,0.0,1.292
4295912186,LII,1069202,2022-02-15,43007.0,0.0,0.0,0.0,0.0
4295912188,MCK,927653,2022-05-09,86539.0,0.0,0.0,0.0,0.0
4295912198,MET,1099219,2022-02-18,188748.0,0.0,0.0,0.0,0.0
4295912211,NRG,1013871,2022-02-24,100866.0,0.0,0.0,,0.0
4295912212,NWL,814453,2022-02-14,70365.0,0.0,0.0,0.0,0.0
4295912225,PPL,922224,2022-02-18,114818.0,0.0,0.0,0.0,0.0
4295912229,PKG,75677,2022-02-24,49424.0,0.0,0.0,0.0,0.0
4295912239,RVTY,31791,2022-03-03,61620.0,0.0,0.0,0.0,0.0
4295912241,PTN,911216,2022-09-22,61424.0,0.0,0.0,0.0,0.0
4295912249,QMCO,709283,2022-06-08,43255.0,0.0,0.0,0.0,0.0
4295912251,CXW,1070985,2022-02-18,89057.0,1.0,0.112,0.0,0.136
4295912256,CNP,1130310,2022-02-22,124800.0,0.0,0.0,0.0,0.0
4295912257,RDN,890926,2022-02-25,112893.0,1.0,0.089,0.0,0.089
4295912282,TGT,27419,2022-03-09,31653.0,0.0,0.0,0.0,0.0
4295912288,GIC,945114,2022-03-17,33400.0,1.0,0.299,0.0,0.299
4295912292,REPX,1001614,2021-12-14,74643.0,0.0,0.0,0.0,0.0
4295912294,TDY,1094285,2022-02-25,65514.0,0.0,0.0,0.0,0.0
4295912298,SGU,1002590,2021-12-08,60022.0,0.0,0.0,0.0,0.0
4295912308,TREX,1069878,2022-02-28,43052.0,0.0,0.0,0.0,0.0
4295912310,TYL,860731,2022-02-23,52861.0,0.0,0.0,0.0,0.0
4295912315,UNM,5513,2022-02-25,124947.0,0.0,0.0,0.0,0.0
4295912317,WST,105770,2022-02-22,46995.0,0.0,0.0,0.0,0.0
4295912318,UPS,1090727,2022-02-22,73132.0,0.0,0.0,0.0,0.0
4295912320,WAB,943452,2022-02-17,51437.0,2.0,0.389,0.0,0.389
4295912332,WTM,776867,2022-02-28,119450.0,0.0,0.0,0.0,0.0
4295912333,FDP,1047340,2022-02-23,65926.0,0.0,0.0,0.0,0.0
4295912336,RIG,1451505,2022-02-23,77945.0,0.0,0.0,0.0,0.0
4295912337,SRCE,34782,2022-02-17,60808.0,0.0,0.0,0.0,0.0
4295912343,FLWS,1084869,2022-09-16,47932.0,0.0,0.0,0.0,0.0
4295912347,DDD,910638,2022-03-01,52464.0,4.0,0.762,0.0,0.762
4295912360,EGHT,1023731,2022-05-27,51945.0,8.0,1.54,0.0,1.54
4295912388,ACNB,715579,2022-03-14,69383.0,0.0,0.0,0.0,0.0
4295912422,AKAM,1086222,2022-02-28,56258.0,0.0,0.0,0.0,0.0
4295912468,NEO,1077183,2022-02-25,68219.0,0.0,0.0,0.0,0.0
4295912473,AEO,919012,2022-03-14,46939.0,0.0,0.0,0.0,0.0
4295912494,GNSS,924383,2021-11-23,44387.0,0.0,0.0,0.0,0.0
4295912498,THRM,903129,2022-02-17,51243.0,1.0,0.195,,0.195
4295912504,ASYS,720500,2021-11-17,44037.0,1.0,0.227,0.0,0.227
4295912518,ACGL,947484,2022-02-25,130146.0,0.0,0.0,0.0,0.0
4295912530,AGEN,1098972,2022-03-01,91640.0,1.0,0.109,0.0,0.109
4295912531,CLFD,796505,2022-11-23,36069.0,0.0,0.0,0.0,0.0
4295912534,EP,887396,2022-03-31,38777.0,0.0,0.0,0.0,0.0
4295912576,AUBN,750574,2022-03-08,61587.0,0.0,0.0,0.0,0.0
4295912581,TGTX,1001316,2022-03-01,87484.0,0.0,0.0,0.0,0.0
4295912617,BSRR,1130144,2022-03-10,86660.0,0.0,0.0,0.0,0.0
4295912635,BBGI,1099160,2022-02-23,34484.0,0.0,0.0,0.0,0.0
4295912660,BMRN,1048477,2022-02-25,80627.0,0.0,0.0,0.0,0.0
4295912707,DCOM,846617,2022-03-01,75351.0,0.0,0.0,0.0,0.0
4295912790,CBRL,1067294,2022-09-27,50530.0,0.0,0.0,0.0,0.0
4295912819,CNTY,911147,2022-03-08,66011.0,0.0,0.0,0.0,0.0
4295912832,CSBR,771856,2022-07-22,29240.0,5.0,1.71,0.0,1.71
4295912842,CHMG,763563,2022-03-23,73320.0,0.0,0.0,0.0,0.0
4295912846,LNG,3570,2022-02-24,70028.0,0.0,0.0,0.0,0.0
4295912847,BJRI,1013488,2022-02-25,45222.0,0.0,0.0,0.0,0.0
4295912858,COFS,803164,2022-03-18,42709.0,0.0,0.0,0.0,0.0
4295912875,CZNC,810958,2022-02-22,62269.0,0.0,0.0,0.0,0.0
4295912910,CCB,1437958,2022-03-14,88161.0,0.0,0.0,0.0,0.0
4295912984,CSGP,1057352,2022-02-23,57019.0,0.0,0.0,0.0,0.0
4295912987,COST,909832,2022-10-05,31690.0,0.0,0.0,0.0,0.0
4295913020,CRMT,799850,2022-07-11,39290.0,0.0,0.0,0.0,0.0
4295913024,BLFS,834365,2022-03-31,62023.0,0.0,0.0,0.0,0.0
4295913038,WHG,1165002,2022-03-04,41594.0,0.0,0.0,0.0,0.0
4295913040,PFBC,1492165,,,,,,
4295913053,HOMB,1331520,2022-02-24,99329.0,0.0,0.0,0.0,0.0
4295913054,AX,1299709,2022-09-08,83601.0,0.0,0.0,0.0,0.0
4295913085,ZUMZ,1318008,2022-03-14,37598.0,0.0,0.0,0.0,0.0
4295913094,TDG,1260221,2022-11-10,73408.0,0.0,0.0,0.0,0.0
4295913123,KINS,33992,2022-04-04,58680.0,0.0,0.0,0.0,0.0
4295913146,PARR,821483,2022-02-25,82010.0,0.0,0.0,0.0,0.0
4295913201,DGICA,800457,2022-03-07,58199.0,0.0,0.0,0.0,0.0
4295913221,EGBN,1050441,2022-03-01,90506.0,0.0,0.0,0.0,0.0
4295913225,EWBC,1069157,2022-02-28,98021.0,0.0,0.0,0.0,0.0
4295913227,APPS,317788,2022-06-06,69784.0,2.0,0.287,0.696,0.0
4295913252,EGAN,1066194,2022-09-13,44512.0,12.0,2.696,0.0,3.598
4295913309,PLUS,1022408,2022-05-26,50821.0,1.0,0.197,0.0,0.197
4295913327,HTGC,1280784,2022-02-22,118864.0,10.0,0.841,0.0,0.841
4295913352,HWBK,893847,2022-03-17,23352.0,0.0,0.0,,0.0
4295913359,EXTR,1078271,2022-08-29,60858.0,18.0,2.958,0.0,2.958
4295913368,FFIV,1048695,2022-11-15,48751.0,10.0,2.051,0.0,2.051
4295913393,FISI,862831,2022-03-10,85162.0,0.0,0.0,0.0,0.0
4295913410,FCAP,1070296,2022-03-14,61553.0,0.0,0.0,0.0,0.0
4295913427,BUSE,314489,2022-02-24,88636.0,0.0,0.0,0.0,0.0
4295913428,FCCO,932781,2022-03-16,76979.0,0.0,0.0,0.0,0.0
4295913429,CIVB,944745,2022-03-15,26715.0,0.0,0.0,0.0,0.0
4295913441,FMBH,700565,2022-03-02,67306.0,0.0,0.0,0.0,0.0
4295913446,FXNC,719402,2022-03-30,63115.0,0.0,0.0,0.0,0.0
4295913451,FNLC,765207,2022-03-11,68625.0,0.0,0.0,0.0,0.0
4295913513,FRAF,723646,2022-03-10,52722.0,0.0,0.0,0.0,0.0
4295913518,FLL,891482,2022-03-15,55591.0,0.0,0.0,0.0,0.0
4295913526,FCEL,886128,2021-12-29,105774.0,0.0,0.0,0.0,0.0
4295913590,CFBK,1070680,2022-03-16,72366.0,0.0,0.0,0.0,0.0
4295913603,SFST,1090009,2022-03-04,74167.0,0.0,0.0,0.0,0.0
4295913607,GCBC,1070524,2022-09-09,58575.0,0.0,0.0,0.0,0.0
4295913625,HAIN,910406,2022-08-25,55323.0,0.0,0.0,0.0,0.0
4295913658,HSTM,1095565,2022-02-28,48200.0,3.0,0.622,0.0,0.622
4295913662,MED,910329,2022-02-23,34329.0,0.0,0.0,0.0,0.0
4295913698,HBNC,706129,2022-03-09,78348.0,0.0,0.0,0.0,0.0
4295913757,IMMR,1058811,2022-02-25,48247.0,0.0,0.0,0.0,0.0
4295913823,IPAR,822663,2022-03-01,53947.0,1.0,0.185,0.0,0.185
4295913827,AREN,894871,2022-04-01,75912.0,2.0,0.263,0.0,0.263
4295913831,ARWR,879407,2022-11-28,67047.0,0.0,0.0,0.0,0.0
4295913845,DKS,1089063,2022-03-23,44774.0,0.0,0.0,0.0,0.0
4295913849,SNEX,913760,2022-11-29,89165.0,0.0,0.0,0.0,0.0
4295913863,GRMN,1121788,2022-02-16,46003.0,0.0,0.0,0.0,0.0
4295913874,FA,1210677,2022-03-23,68019.0,8.0,1.176,0.0,1.176
4295913876,TBBK,1295401,2022-03-01,95617.0,0.0,0.0,0.0,0.0
4295913881,CVI,1376139,2022-02-23,69454.0,0.0,0.0,0.0,0.0
4295913894,AVAV,1368622,2022-06-29,87991.0,10.0,1.136,0.459,1.359
4295913898,MVBF,1277902,2022-03-10,74075.0,0.0,0.0,0.0,0.0
4295913928,ISRG,1035267,2022-02-03,88370.0,0.0,0.0,0.0,0.0
4295913962,VIAV,912093,2022-08-19,58459.0,2.0,0.342,0.0,0.342
4295913976,JOUT,788329,2021-12-10,37462.0,0.0,0.0,0.0,0.0
4295913997,KFRC,930420,2022-02-25,39176.0,2.0,0.511,0.0,0.511
4295914055,LXRX,1062822,2022-03-10,49681.0,0.0,0.0,0.0,0.0
4295914077,LPSN,1102993,2022-02-28,87394.0,236.0,27.004,0.0,27.004
4295914078,LWAY,814586,2022-07-21,45862.0,0.0,0.0,0.0,0.0
4295914137,SMTI,714256,2022-03-31,56228.0,0.0,0.0,0.0,0.0
4295914138,ECPG,1084961,2022-02-23,61462.0,0.0,0.0,,0.0
4295914157,G,1398659,2022-03-01,84223.0,13.0,1.544,1.075,1.676
4295914180,MBWM,1042729,2022-03-04,62819.0,0.0,0.0,0.0,0.0
4295914225,MITK,807863,2021-12-13,59049.0,32.0,5.419,0.0,5.419
4295914227,MKSI,1049502,2022-02-28,68778.0,1.0,0.145,0.0,0.145
4295914270,NKSH,796534,2022-03-11,55806.0,0.0,0.0,0.0,0.0
4295914284,NHTC,912061,2022-02-25,38803.0,0.0,0.0,0.0,0.0
4295914308,CXDO,1075736,2022-03-21,50083.0,0.0,0.0,0.0,0.0
4295914322,NTCT,1078075,2022-05-19,58115.0,0.0,0.0,0.0,0.0
4295914371,NNBR,918541,2022-03-11,49177.0,0.0,0.0,0.0,0.0
4295914378,FNWD,919864,2022-03-30,57511.0,0.0,0.0,0.0,0.0
4295914403,STRL,874238,2022-03-01,44178.0,0.0,0.0,0.0,0.0
4295914405,NVDA,1045810,2022-03-18,48105.0,105.0,21.827,0.0,21.828
4295914414,OCFC,1004702,2022-02-28,68605.0,0.0,0.0,0.0,0.0
4295914485,ORRF,826154,2022-03-11,80112.0,0.0,0.0,0.0,0.0
4295914496,PNBK,1098146,2022-03-24,66889.0,0.0,0.0,0.0,0.0
4295914515,PGC,1050743,2022-03-14,64031.0,0.0,0.0,0.0,0.0
4295914524,PEBK,1093672,2022-03-18,23480.0,0.0,0.0,0.0,0.0
4295914538,PESI,891532,2022-04-06,67941.0,1.0,0.147,0.0,0.147
4295914572,PLUG,1093691,2022-03-01,88064.0,0.0,0.0,0.0,0.0
4295914598,BKNG,1075531,2022-02-23,81743.0,2.0,0.245,0.0,0.245
4295914602,RDNT,790526,2022-03-01,54822.0,40.0,7.296,0.0,7.296
4295914604,PNRG,56868,2022-04-21,42132.0,0.0,0.0,0.0,0.0
4295914618,PDEX,788920,2022-09-08,29295.0,0.0,0.0,0.0,0.0
4295914627,PB,1068851,2022-02-28,78571.0,0.0,0.0,0.0,0.0
4295914640,PCYO,276720,2022-11-14,62977.0,0.0,0.0,,0.0
4295914651,AGX,100591,2022-04-13,58392.0,0.0,0.0,0.0,0.0
4295914654,QCRH,906465,2022-03-11,101189.0,0.0,0.0,0.0,0.0
4295914669,QUIK,882508,2022-03-22,55936.0,50.0,8.939,0.0,8.939
4295914697,UONEK,1041657,2022-03-15,76397.0,0.0,0.0,0.0,0.0
4295914708,UPBD,933036,2022-02-28,61136.0,0.0,0.0,0.0,0.0
4295914726,RICK,935419,2021-12-14,61178.0,0.0,0.0,0.0,0.0
4295914730,RGCO,1069533,2021-12-02,42658.0,0.0,0.0,0.0,0.0
4295914754,UAA,1336917,2022-02-23,63637.0,0.0,0.0,0.0,0.0
4295914758,WYNN,1174922,2022-02-28,69447.0,0.0,0.0,0.0,0.0
4295914761,HUN,1307954,2022-02-15,78614.0,0.0,0.0,0.0,0.0
4295914768,BCBP,1228454,2022-03-09,55175.0,0.0,0.0,0.0,0.0
4295914780,PLBC,1168455,2022-03-17,56705.0,0.0,0.0,0.0,0.0
4295914793,GOOD,1234006,2022-02-15,62459.0,0.0,0.0,0.0,0.0
4295914798,ET,1276187,2022-02-18,164954.0,0.0,0.0,0.0,0.0
4295914802,LQDT,1235468,2021-12-09,50496.0,1.0,0.198,0.0,0.243
4295914816,FSP,1031316,2022-02-15,55981.0,0.0,0.0,0.0,0.0
4295914835,SBFG,767405,2022-03-07,52998.0,0.0,0.0,0.0,0.0
4295914852,SALM,1050606,2022-03-04,70063.0,0.0,0.0,0.0,0.0
4295914874,SGMO,1001233,2022-02-24,87373.0,0.0,0.0,0.0,0.0
4295914893,SNBR,827187,2022-03-01,40915.0,2.0,0.489,0.0,0.489
4295914898,ELOX,1035354,2022-03-30,66099.0,0.0,0.0,0.0,0.0
4295914919,SHBI,1035092,2022-03-31,73379.0,0.0,0.0,0.0,0.0
4295914921,SHEN,354963,2022-02-28,40216.0,0.0,0.0,0.0,0.0
4295914932,SIEB,65596,2022-03-30,49788.0,0.0,0.0,0.0,0.0
4295914936,SIGA,1010086,2022-03-03,45875.0,0.0,0.0,0.0,0.0
4295914939,SLP,1023459,2022-10-28,41894.0,7.0,1.671,,1.671
4295914943,SLAB,1038074,2022-02-02,48605.0,0.0,0.0,0.0,0.0
4295914958,SMID,924719,2022-03-31,25836.0,0.0,0.0,0.0,0.0
4295915088,TTWO,946581,2022-05-17,61344.0,0.0,0.0,0.0,0.0
4295915104,TAYD,96536,2022-08-19,16672.0,0.0,0.0,0.0,0.0
4295915110,DLHC,785557,2021-12-06,33420.0,2.0,0.598,0.0,0.598
4295915148,DWSN,799165,2022-03-18,32152.0,0.0,0.0,0.0,0.0
4295915260,OLED,1005284,2022-02-23,50549.0,0.0,0.0,0.0,0.0
4295915261,UTHR,1082554,,,,,,
4295915262,UVE,891166,2022-02-28,70507.0,1.0,0.142,0.0,0.142
4295915272,UVSP,102212,2022-02-25,67009.0,0.0,0.0,0.0,0.0
4295915312,EGY,894627,2022-03-11,69797.0,0.0,0.0,0.0,0.0
4295915324,OSPN,1044777,2022-02-22,54410.0,1.0,0.184,0.0,0.184
4295915384,SCWO,933972,2022-03-01,17035.0,0.0,0.0,,0.0
4295915455,KTOS,1069258,2022-02-22,70355.0,3.0,0.426,0.0,0.426
4295915481,YORW,108985,2022-03-08,29753.0,0.0,0.0,0.0,0.0
4295915491,WU,1365135,2022-02-24,82017.0,2.0,0.244,0.0,0.244
4295915527,RDI,716634,2022-03-16,70487.0,0.0,0.0,,0.0
4295915568,CSR,798359,2022-02-28,50120.0,0.0,0.0,0.0,0.0
4295915617,MKTX,1278021,2022-02-23,55390.0,0.0,0.0,,0.0
4295915627,KRNY,1617242,2022-08-26,70531.0,0.0,0.0,0.0,0.0
4295915628,SCOR,1158172,2022-03-02,70653.0,3.0,0.425,0.0,0.425
4295915633,CRM,1108524,,,,,,
4295915665,TCBI,1077428,2022-02-09,67161.0,0.0,0.0,0.0,0.0
4295915667,RAIL,1320854,2022-03-22,46429.0,0.0,0.0,,0.0
4295915674,HALO,1159036,2022-02-22,50688.0,0.0,0.0,0.0,0.0
4295915685,SVRA,1160308,2022-03-30,64874.0,0.0,0.0,0.0,0.0
4295915725,ACLS,1113232,2022-02-25,37741.0,0.0,0.0,0.0,0.0
4295915728,BGS,1278027,2022-03-01,64750.0,0.0,0.0,0.0,0.0
4295915755,CECO,3197,2022-03-14,48007.0,0.0,0.0,0.0,0.0
4295915818,ENTG,1101302,2022-02-04,61353.0,6.0,0.978,0.0,0.978
4295915832,EXEL,939767,2022-02-18,85241.0,0.0,0.0,0.0,0.0
4295915847,GAIA,1089872,2022-02-28,28608.0,0.0,0.0,0.0,0.0
4295915872,HOFT,1077688,2022-04-15,40548.0,0.0,0.0,0.0,0.0
4295915885,INSM,1104506,2022-02-17,77907.0,0.0,0.0,0.0,0.0
4295915909,LCNB,1074902,2022-03-10,48507.0,0.0,0.0,0.0,0.0
4295915950,CVLT,1169561,2022-05-06,34618.0,2.0,0.578,0.0,0.578
4295915956,FLNA,1069530,2022-03-01,64473.0,0.0,0.0,0.0,0.0
4295915983,PXLW,1040161,2022-03-09,49444.0,4.0,0.809,0.0,0.809
4295915993,RIGL,1034842,2022-03-01,90861.0,0.0,0.0,0.0,0.0
4295916016,ASTH,1083446,2022-02-28,80856.0,2.0,0.247,0.0,0.247
4295916023,ON,1097864,2022-02-14,62459.0,1.0,0.16,0.0,0.16
4295916133,HURN,1289848,2022-02-24,62877.0,0.0,0.0,0.0,0.0
4295916138,CMP,1227654,2021-02-26,67454.0,0.0,0.0,0.0,0.0
4295916148,CNVS,1173204,2022-07-01,63267.0,0.0,0.0,0.0,0.0
4295916158,UTI,1261654,2021-12-02,65889.0,0.0,0.0,0.0,0.0
4295916167,ALNY,1178670,2022-02-10,101878.0,0.0,0.0,0.0,0.0
4295916183,PFS,1178970,2022-03-01,88977.0,0.0,0.0,0.0,0.0
4295916191,SD,1349436,2022-03-10,57733.0,0.0,0.0,0.0,0.0
4295916199,TNL,1361658,2022-02-23,78897.0,0.0,0.0,0.0,0.0
4295916205,APEI,1201792,2022-03-02,95871.0,1.0,0.104,0.0,0.104
4295919475,NB,1512228,2022-09-06,48310.0,0.0,0.0,0.0,0.0
4295923950,UAVS,8504,2022-04-12,54111.0,2.0,0.37,0.0,0.37
4295929900,BURL,1579298,2022-03-16,57726.0,0.0,0.0,0.0,0.0
4295935222,FTNT,1262039,2022-02-25,71622.0,12.0,1.675,0.0,1.675
4295935378,GWRE,1528396,2022-09-26,62845.0,13.0,2.069,0.0,2.069
4295940206,IRWD,1446847,2022-02-18,83752.0,0.0,0.0,0.0,0.0
4295952286,FN,1408710,2022-08-16,60320.0,0.0,0.0,0.0,0.0
4295961794,DMAC,1401040,2022-03-14,63853.0,0.0,0.0,0.0,0.0
4295966687,BCC,1328581,2022-02-22,51883.0,0.0,0.0,0.0,0.0
4295968711,XENE,1582313,2022-03-01,76503.0,0.0,0.0,0.0,0.0
4295968965,PLTR,1321655,2022-02-24,79103.0,12.0,1.517,0.0,1.517
4295970879,OBT,1754226,2022-03-30,67260.0,0.0,0.0,0.0,0.0
4295977525,CABO,1632127,2022-02-25,68566.0,0.0,0.0,0.0,0.0
4295983152,IMUX,1280776,2022-02-24,72044.0,0.0,0.0,0.0,0.0
4295986595,SPSC,1092699,2022-02-22,33862.0,0.0,0.0,0.0,0.0
4295999515,ZION,109380,2022-02-25,79665.0,0.0,0.0,0.0,0.0
4296000356,PANW,1327567,2022-09-06,68065.0,20.0,2.938,0.0,2.938
4296013030,CALX,1406666,2022-02-22,44224.0,1.0,0.226,0.0,0.226
4296014538,ABOS,1576885,2022-03-28,87792.0,0.0,0.0,0.0,0.0
4296025423,PTCT,1070081,2022-02-22,164341.0,0.0,0.0,0.0,0.0
4296025609,AAOI,1158114,2022-02-24,56363.0,0.0,0.0,0.0,0.0
4296035567,WMS,1604028,2022-05-19,53435.0,0.0,0.0,0.0,0.0
4296038920,SLQT,1794783,2022-08-29,75602.0,4.0,0.529,0.0,0.529
4296048186,TARA,1359931,2022-03-09,67748.0,0.0,0.0,0.0,0.0
4296069743,CLSK,827876,2021-12-14,56876.0,0.0,0.0,0.0,0.0
4296079198,GMED,1237831,2022-02-17,53724.0,3.0,0.558,0.0,0.558
4296094411,XPEL,1767258,2022-02-28,37270.0,0.0,0.0,0.0,0.0
4296105369,ACMR,1680062,2022-03-01,76639.0,0.0,0.0,0.0,0.0
4296117161,RRBI,1071236,2022-03-18,65130.0,0.0,0.0,0.0,0.0
4296123182,USAC,1522727,2022-02-15,79707.0,0.0,0.0,0.0,0.0
4296127407,CDNA,1217234,2022-02-24,82577.0,11.0,1.332,0.0,1.332
4296127851,NDLS,1275158,2022-02-24,41417.0,0.0,0.0,0.0,0.0
4296127863,XGN,1274737,2022-03-22,82016.0,1.0,0.122,0.0,0.122
4296127909,FSBC,1275168,2022-02-25,79518.0,0.0,0.0,0.0,0.0
4296137737,FMAO,792966,2022-02-22,60609.0,0.0,0.0,0.0,0.0
4296166893,DLTH,1649744,2022-03-25,35755.0,0.0,0.0,0.0,0.0
4296190853,LRMR,1374690,2022-03-25,73661.0,0.0,0.0,0.0,0.0
4296196059,JBSS,880117,2022-08-24,41992.0,0.0,0.0,,0.0
4296212311,CBOE,1374310,2022-02-18,96625.0,1.0,0.103,0.0,0.103
4296225077,BNGO,1411690,2022-03-01,82498.0,1.0,0.121,0.0,0.121
4296225439,DAVA,1656081,,,,,,
4296226583,SITM,1451809,2022-02-25,50919.0,0.0,0.0,0.0,0.0
4296228268,FSK,1422183,2022-02-28,113403.0,0.0,0.0,0.0,0.0
4296228426,TEAD,1454938,2022-03-18,63460.0,9.0,1.418,0.0,1.418
4296233069,XXII,1347858,2022-03-01,51270.0,2.0,0.39,0.0,0.39
4296242131,AAT,1500217,2022-02-11,85240.0,0.0,0.0,0.0,0.0
4296251485,EFC,1411342,2022-03-01,140331.0,0.0,0.0,0.0,0.0
4296253209,WDAY,1327811,2022-02-28,59574.0,12.0,2.014,0.0,2.014
